# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.48161 s. Light curve stops at 37.98161 s. Time resolution is 0.13760 s. There are 277 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n7 with energy in [8.0,900.0] keV.
IP LINLIN
DP 10.457752 1733.0
DP 10.595354 1138.0
DP 10.732956 873.0
DP 10.870558 858.0
DP 11.008160 762.0
DP 11.145762 860.0
DP 11.283364 1000.0
DP 11.420966 962.0
DP 11.558568 1081.0
DP 11.696170 997.0
DP 11.833772 1065.0
DP 11.971374 964.0
DP 12.108976 1013.0
DP 12.246578 948.0
DP 12.384180 905.0
DP 12.521782 798.0
DP 12.659384 704.0
DP 12.796986 546.0
DP 12.934588 429.0
DP 13.072190 424.0
DP 13.209792 306.0
DP 13.347394 331.0
DP 13.484996 434.0
DP 13.622598 579.0
DP 13.760200 568.0
DP 13.897802 426.0
DP 14.035404 365.0
DP 14.173006 357.0
DP 14.310608 327.0
DP 14.448210 208.0
DP 14.585812 197.0
DP 14.723414 136.0
DP 14.861016 156.0
DP 14.998618 214.0
DP 15.136220 182.0
DP 15.273822 161.0
DP 15.411424 139.0
DP 15.549026 145.0
DP 15.686628 172.0
DP 15.824230 203.0
DP 15.961832 198.0
DP 16.099434 233.0
DP 16.237036 256.0
DP 16.374638 260.0
DP 16.512240 333.0
DP 16.649842 297.0
DP 16.787444 349.0
DP 16.925046 200.0
DP 17.062648 175.0
DP 17.200250 133.0
DP 17.337852 135.0
DP 17.475454 113.0
DP 17.613056 142.0
DP 17.750658 100.0
DP 17.888260 88.0
DP 18.025862 105.0
DP 18.163464 68.0
DP 18.301066 51.0
DP 18.438668 57.0
DP 18.576270 49.0
DP 18.713872 67.0
DP 18.851474 78.0
DP 18.989076 52.0
DP 19.126678 70.0
DP 19.264280 60.0
DP 19.401882 59.0
DP 19.539484 56.0
DP 19.677086 75.0
DP 19.814688 46.0
DP 19.952290 68.0
DP 20.089892 71.0
DP 20.227494 45.0
DP 20.365096 46.0
DP 20.502698 41.0
DP 20.640300 54.0
DP 20.777902 19.0
DP 20.915504 56.0
DP 21.053106 42.0
DP 21.190708 39.0
DP 21.328310 41.0
DP 21.465912 27.0
DP 21.603514 50.0
DP 21.741116 11.0
DP 21.878718 26.0
DP 22.016320 19.0
DP 22.153922 46.0
DP 22.291524 27.0
DP 22.429126 38.0
DP 22.566728 28.0
DP 22.704330 51.0
DP 22.841932 0.0
DP 22.979534 66.0
DP 23.117136 30.0
DP 23.254738 55.0
DP 23.392340 20.0
DP 23.529942 21.0
DP 23.667544 18.0
DP 23.805146 18.0
DP 23.942748 17.0
DP 24.080350 4.0
DP 24.217952 31.0
DP 24.355554 27.0
DP 24.493156 32.0
DP 24.630758 28.0
DP 24.768360 31.0
DP 24.905962 34.0
DP 25.043564 10.0
DP 25.181166 31.0
DP 25.318768 32.0
DP 25.456370 5.0
DP 25.593972 38.0
DP 25.731574 33.0
DP 25.869176 43.0
DP 26.006778 22.0
DP 26.144380 22.0
DP 26.281982 39.0
DP 26.419584 18.0
DP 26.557186 43.0
DP 26.694788 20.0
DP 26.832390 28.0
DP 26.969992 28.0
DP 27.107594 0.0
DP 27.245196 0.0
DP 27.382798 38.0
DP 27.520400 19.0
DP 27.658002 41.0
DP 27.795604 44.0
DP 27.933206 26.0
DP 28.070808 29.0
DP 28.208410 25.0
DP 28.346012 30.0
DP 28.483614 36.0
DP 28.621216 35.0
DP 28.758818 32.0
DP 28.896420 18.0
DP 29.034022 16.0
DP 29.171624 8.0
DP 29.309226 20.0
DP 29.446828 0.0
DP 29.584430 0.0
DP 29.722032 6.0
DP 29.859634 7.0
DP 29.997236 4.0
DP 30.134838 14.0
DP 30.272440 19.0
DP 30.410042 0.0
DP 30.547644 25.0
DP 30.685246 15.0
DP 30.822848 7.0
DP 30.960450 15.0
DP 31.098052 10.0
DP 31.235654 7.0
DP 31.373256 29.0
DP 31.510858 11.0
DP 31.648460 14.0
DP 31.786062 16.0
DP 31.923664 37.0
DP 32.061266 0.0
DP 32.198868 25.0
DP 32.336470 0.0
DP 32.474072 24.0
DP 32.611674 19.0
DP 32.749276 2.0
DP 32.886878 5.0
DP 33.024480 3.0
DP 33.162082 24.0
DP 33.299684 0.0
DP 33.437286 5.0
DP 33.574888 20.0
DP 33.712490 30.0
DP 33.850092 0.0
DP 33.987694 7.0
DP 34.125296 26.0
DP 34.262898 1.0
DP 34.400500 11.0
DP 34.538102 15.0
DP 34.675704 12.0
DP 34.813306 16.0
DP 34.950908 18.0
DP 35.088510 10.0
DP 35.226112 27.0
DP 35.363714 13.0
DP 35.501316 0.0
DP 35.638918 0.0
DP 35.776520 3.0
DP 35.914122 12.0
DP 36.051724 22.0
DP 36.189326 14.0
DP 36.326928 35.0
DP 36.464530 0.0
DP 36.602132 17.0
DP 36.739734 31.0
DP 36.877336 6.0
DP 37.014938 12.0
DP 37.152540 1.0
DP 37.290142 8.0
DP 37.427744 0.0
DP 37.565346 0.0
DP 37.702948 0.0
DP 37.840550 0.0
DP 37.978152 32.0
EN
