# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.06336 s. Light curve stops at 0.95936 s. Time resolution is 0.00384 s. There are 251 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n0 with energy in [8.0,900.0] keV.
IP LINLIN
DP 0.314880 22.0
DP 0.318720 28.0
DP 0.322560 27.0
DP 0.326400 26.0
DP 0.330240 20.0
DP 0.334080 15.0
DP 0.337920 27.0
DP 0.341760 23.0
DP 0.345600 13.0
DP 0.349440 18.0
DP 0.353280 15.0
DP 0.357120 23.0
DP 0.360960 25.0
DP 0.364800 25.0
DP 0.368640 20.0
DP 0.372480 30.0
DP 0.376320 40.0
DP 0.380160 35.0
DP 0.384000 26.0
DP 0.387840 26.0
DP 0.391680 29.0
DP 0.395520 22.0
DP 0.399360 24.0
DP 0.403200 23.0
DP 0.407040 26.0
DP 0.410880 25.0
DP 0.414720 25.0
DP 0.418560 21.0
DP 0.422400 24.0
DP 0.426240 25.0
DP 0.430080 20.0
DP 0.433920 19.0
DP 0.437760 24.0
DP 0.441600 16.0
DP 0.445440 20.0
DP 0.449280 20.0
DP 0.453120 19.0
DP 0.456960 11.0
DP 0.460800 15.0
DP 0.464640 16.0
DP 0.468480 15.0
DP 0.472320 24.0
DP 0.476160 22.0
DP 0.480000 16.0
DP 0.483840 20.0
DP 0.487680 21.0
DP 0.491520 10.0
DP 0.495360 10.0
DP 0.499200 9.0
DP 0.503040 14.0
DP 0.506880 10.0
DP 0.510720 11.0
DP 0.514560 16.0
DP 0.518400 13.0
DP 0.522240 15.0
DP 0.526080 11.0
DP 0.529920 7.0
DP 0.533760 15.0
DP 0.537600 7.0
DP 0.541440 7.0
DP 0.545280 12.0
DP 0.549120 1.0
DP 0.552960 5.0
DP 0.556800 10.0
DP 0.560640 10.0
DP 0.564480 12.0
DP 0.568320 4.0
DP 0.572160 10.0
DP 0.576000 10.0
DP 0.579840 9.0
DP 0.583680 5.0
DP 0.587520 13.0
DP 0.591360 3.0
DP 0.595200 11.0
DP 0.599040 5.0
DP 0.602880 7.0
DP 0.606720 4.0
DP 0.610560 8.0
DP 0.614400 3.0
DP 0.618240 2.0
DP 0.622080 4.0
DP 0.625920 4.0
DP 0.629760 8.0
DP 0.633600 8.0
DP 0.637440 6.0
DP 0.641280 8.0
DP 0.645120 3.0
DP 0.648960 2.0
DP 0.652800 1.0
DP 0.656640 4.0
DP 0.660480 0.0
DP 0.664320 3.0
DP 0.668160 3.0
DP 0.672000 6.0
DP 0.675840 5.0
DP 0.679680 0.0
DP 0.683520 0.0
DP 0.687360 1.0
DP 0.691200 5.0
DP 0.695040 2.0
DP 0.698880 1.0
DP 0.702720 1.0
DP 0.706560 12.0
DP 0.710400 5.0
DP 0.714240 4.0
DP 0.718080 2.0
DP 0.721920 6.0
DP 0.725760 5.0
DP 0.729600 0.0
DP 0.733440 0.0
DP 0.737280 4.0
DP 0.741120 4.0
DP 0.744960 5.0
DP 0.748800 2.0
DP 0.752640 1.0
DP 0.756480 3.0
DP 0.760320 3.0
DP 0.764160 0.0
DP 0.768000 10.0
DP 0.771840 3.0
DP 0.775680 2.0
DP 0.779520 0.0
DP 0.783360 3.0
DP 0.787200 2.0
DP 0.791040 3.0
DP 0.794880 5.0
DP 0.798720 0.0
DP 0.802560 6.0
DP 0.806400 3.0
DP 0.810240 1.0
DP 0.814080 0.0
DP 0.817920 6.0
DP 0.821760 0.0
DP 0.825600 1.0
DP 0.829440 0.0
DP 0.833280 1.0
DP 0.837120 0.0
DP 0.840960 1.0
DP 0.844800 2.0
DP 0.848640 1.0
DP 0.852480 0.0
DP 0.856320 6.0
DP 0.860160 1.0
DP 0.864000 1.0
DP 0.867840 3.0
DP 0.871680 0.0
DP 0.875520 0.0
DP 0.879360 1.0
DP 0.883200 4.0
DP 0.887040 0.0
DP 0.890880 1.0
DP 0.894720 0.0
DP 0.898560 1.0
DP 0.902400 0.0
DP 0.906240 4.0
DP 0.910080 0.0
DP 0.913920 0.0
DP 0.917760 0.0
DP 0.921600 0.0
DP 0.925440 3.0
DP 0.929280 1.0
DP 0.933120 1.0
DP 0.936960 0.0
DP 0.940800 3.0
DP 0.944640 0.0
DP 0.948480 1.0
DP 0.952320 3.0
DP 0.956160 1.0
DP 0.960000 3.0
EN
