# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.06336 s. Light curve stops at 0.95936 s. Time resolution is 0.00384 s. There are 251 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector b0 with energy in [250.0,40000.0] keV.
IP LINLIN
DP 0.456960 3.0
DP 0.460800 0.0
DP 0.464640 0.0
DP 0.468480 0.0
DP 0.472320 0.0
DP 0.476160 0.0
DP 0.480000 0.0
DP 0.483840 0.0
DP 0.487680 3.0
DP 0.491520 3.0
DP 0.495360 0.0
DP 0.499200 0.0
DP 0.503040 0.0
DP 0.506880 1.0
DP 0.510720 0.0
DP 0.514560 1.0
DP 0.518400 0.0
DP 0.522240 2.0
DP 0.526080 0.0
DP 0.529920 0.0
DP 0.533760 0.0
DP 0.537600 2.0
DP 0.541440 0.0
DP 0.545280 1.0
DP 0.549120 1.0
DP 0.552960 3.0
DP 0.556800 0.0
DP 0.560640 0.0
DP 0.564480 1.0
DP 0.568320 0.0
DP 0.572160 0.0
DP 0.576000 0.0
DP 0.579840 0.0
DP 0.583680 4.0
DP 0.587520 0.0
DP 0.591360 0.0
DP 0.595200 0.0
DP 0.599040 4.0
DP 0.602880 7.0
DP 0.606720 1.0
DP 0.610560 0.0
DP 0.614400 0.0
DP 0.618240 0.0
DP 0.622080 5.0
DP 0.625920 6.0
DP 0.629760 4.0
DP 0.633600 0.0
DP 0.637440 0.0
DP 0.641280 1.0
DP 0.645120 5.0
DP 0.648960 0.0
DP 0.652800 0.0
DP 0.656640 0.0
DP 0.660480 0.0
DP 0.664320 4.0
DP 0.668160 2.0
DP 0.672000 2.0
DP 0.675840 0.0
DP 0.679680 2.0
DP 0.683520 0.0
DP 0.687360 0.0
DP 0.691200 0.0
DP 0.695040 0.0
DP 0.698880 0.0
DP 0.702720 7.0
DP 0.706560 1.0
DP 0.710400 4.0
DP 0.714240 0.0
DP 0.718080 0.0
DP 0.721920 1.0
DP 0.725760 0.0
DP 0.729600 3.0
DP 0.733440 0.0
DP 0.737280 0.0
DP 0.741120 2.0
DP 0.744960 0.0
DP 0.748800 5.0
DP 0.752640 0.0
DP 0.756480 1.0
DP 0.760320 1.0
DP 0.764160 0.0
DP 0.768000 2.0
DP 0.771840 0.0
DP 0.775680 0.0
DP 0.779520 0.0
DP 0.783360 0.0
DP 0.787200 0.0
DP 0.791040 6.0
DP 0.794880 2.0
DP 0.798720 0.0
DP 0.802560 0.0
DP 0.806400 0.0
DP 0.810240 0.0
DP 0.814080 2.0
DP 0.817920 0.0
DP 0.821760 4.0
DP 0.825600 1.0
DP 0.829440 0.0
DP 0.833280 0.0
DP 0.837120 2.0
DP 0.840960 0.0
DP 0.844800 0.0
DP 0.848640 1.0
DP 0.852480 1.0
DP 0.856320 0.0
DP 0.860160 6.0
DP 0.864000 0.0
DP 0.867840 0.0
DP 0.871680 0.0
DP 0.875520 5.0
DP 0.879360 0.0
DP 0.883200 0.0
DP 0.887040 0.0
DP 0.890880 0.0
DP 0.894720 4.0
DP 0.898560 1.0
DP 0.902400 0.0
DP 0.906240 1.0
DP 0.910080 1.0
DP 0.913920 0.0
DP 0.917760 8.0
DP 0.921600 3.0
DP 0.925440 0.0
DP 0.929280 1.0
DP 0.933120 3.0
DP 0.936960 0.0
DP 0.940800 0.0
DP 0.944640 0.0
DP 0.948480 1.0
DP 0.952320 0.0
DP 0.956160 0.0
DP 0.960000 0.0
EN
