# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 0.48161 s. Light curve stops at 37.98161 s. Time resolution is 0.13760 s. There are 277 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector b1 with energy in [250.0,40000.0] keV.
IP LINLIN
DP 26.144380 0.0
DP 26.281982 0.0
DP 26.419584 0.0
DP 26.557186 0.0
DP 26.694788 2.0
DP 26.832390 12.0
DP 26.969992 12.0
DP 27.107594 42.0
DP 27.245196 40.0
DP 27.382798 7.0
DP 27.520400 0.0
DP 27.658002 0.0
DP 27.795604 0.0
DP 27.933206 20.0
DP 28.070808 22.0
DP 28.208410 0.0
DP 28.346012 43.0
DP 28.483614 26.0
DP 28.621216 0.0
DP 28.758818 17.0
DP 28.896420 16.0
DP 29.034022 10.0
DP 29.171624 8.0
DP 29.309226 31.0
DP 29.446828 24.0
DP 29.584430 10.0
DP 29.722032 6.0
DP 29.859634 14.0
DP 29.997236 15.0
DP 30.134838 27.0
DP 30.272440 34.0
DP 30.410042 5.0
DP 30.547644 0.0
DP 30.685246 0.0
DP 30.822848 33.0
DP 30.960450 0.0
DP 31.098052 9.0
DP 31.235654 0.0
DP 31.373256 0.0
DP 31.510858 12.0
DP 31.648460 0.0
DP 31.786062 16.0
DP 31.923664 0.0
DP 32.061266 6.0
DP 32.198868 25.0
DP 32.336470 0.0
DP 32.474072 0.0
DP 32.611674 25.0
DP 32.749276 0.0
DP 32.886878 0.0
DP 33.024480 14.0
DP 33.162082 15.0
DP 33.299684 9.0
DP 33.437286 20.0
DP 33.574888 0.0
DP 33.712490 3.0
DP 33.850092 20.0
DP 33.987694 8.0
DP 34.125296 0.0
DP 34.262898 28.0
DP 34.400500 0.0
DP 34.538102 0.0
DP 34.675704 0.0
DP 34.813306 0.0
DP 34.950908 29.0
DP 35.088510 1.0
DP 35.226112 0.0
DP 35.363714 17.0
DP 35.501316 4.0
DP 35.638918 0.0
DP 35.776520 0.0
DP 35.914122 0.0
DP 36.051724 13.0
DP 36.189326 0.0
DP 36.326928 6.0
DP 36.464530 27.0
DP 36.602132 19.0
DP 36.739734 0.0
DP 36.877336 0.0
DP 37.014938 0.0
DP 37.152540 0.0
DP 37.290142 0.0
DP 37.427744 0.0
DP 37.565346 6.0
DP 37.702948 0.0
DP 37.840550 2.0
DP 37.978152 8.0
EN
