# Info on the Light curve.
# DP | Time point in [s] | Excess counts.
# We shifted GBM times to start from 0.0. After the shift GBM Trigger time is at 1.03490 s. Light curve stops at 8.20290 s. Time resolution is 0.02688 s. There are 306 points.
# Light curve values are Excess Counts = Observed GBM Counts - Best fit Background Model. Negative excess counts are clipped to 0.
# We selected the events from GBM detector n2 with energy in [8.0,900.0] keV.
IP LINLIN
DP 2.446125 217.0
DP 2.473006 223.0
DP 2.499887 232.0
DP 2.526767 219.0
DP 2.553648 208.0
DP 2.580528 202.0
DP 2.607409 210.0
DP 2.634289 179.0
DP 2.661170 161.0
DP 2.688050 180.0
DP 2.714931 176.0
DP 2.741811 182.0
DP 2.768692 162.0
DP 2.795572 167.0
DP 2.822453 172.0
DP 2.849333 173.0
DP 2.876213 171.0
DP 2.903094 171.0
DP 2.929975 170.0
DP 2.956855 151.0
DP 2.983736 160.0
DP 3.010616 167.0
DP 3.037497 160.0
DP 3.064377 152.0
DP 3.091258 159.0
DP 3.118138 158.0
DP 3.145019 126.0
DP 3.171899 176.0
DP 3.198780 122.0
DP 3.225660 133.0
DP 3.252541 149.0
DP 3.279421 115.0
DP 3.306302 123.0
DP 3.333182 122.0
DP 3.360063 103.0
DP 3.386943 100.0
DP 3.413824 91.0
DP 3.440704 99.0
DP 3.467585 80.0
DP 3.494465 93.0
DP 3.521346 98.0
DP 3.548226 87.0
DP 3.575106 65.0
DP 3.601987 77.0
DP 3.628868 76.0
DP 3.655748 63.0
DP 3.682629 52.0
DP 3.709509 60.0
DP 3.736390 56.0
DP 3.763270 74.0
DP 3.790151 49.0
DP 3.817031 45.0
DP 3.843912 54.0
DP 3.870792 57.0
DP 3.897673 39.0
DP 3.924553 32.0
DP 3.951434 40.0
DP 3.978314 42.0
DP 4.005194 41.0
DP 4.032075 37.0
DP 4.058955 42.0
DP 4.085836 31.0
DP 4.112717 40.0
DP 4.139597 23.0
DP 4.166478 24.0
DP 4.193358 34.0
DP 4.220239 29.0
DP 4.247119 26.0
DP 4.274000 24.0
DP 4.300880 31.0
DP 4.327761 16.0
DP 4.354641 32.0
DP 4.381521 2.0
DP 4.408402 32.0
DP 4.435282 26.0
DP 4.462163 14.0
DP 4.489044 22.0
DP 4.515924 20.0
DP 4.542805 5.0
DP 4.569685 26.0
DP 4.596566 20.0
DP 4.623446 16.0
DP 4.650327 17.0
DP 4.677207 16.0
DP 4.704087 26.0
DP 4.730968 17.0
DP 4.757848 14.0
DP 4.784729 33.0
DP 4.811610 14.0
DP 4.838490 9.0
DP 4.865371 10.0
DP 4.892251 19.0
DP 4.919132 12.0
DP 4.946012 11.0
DP 4.972893 17.0
DP 4.999773 11.0
DP 5.026654 0.0
DP 5.053534 12.0
DP 5.080414 0.0
DP 5.107295 23.0
DP 5.134176 7.0
DP 5.161056 0.0
DP 5.187937 9.0
DP 5.214817 30.0
DP 5.241698 29.0
DP 5.268578 13.0
DP 5.295459 14.0
DP 5.322339 16.0
DP 5.349220 0.0
DP 5.376100 2.0
DP 5.402980 9.0
DP 5.429861 16.0
DP 5.456742 15.0
DP 5.483622 17.0
DP 5.510503 14.0
DP 5.537383 9.0
DP 5.564264 13.0
DP 5.591144 15.0
DP 5.618025 10.0
DP 5.644905 17.0
DP 5.671786 14.0
DP 5.698666 14.0
DP 5.725547 13.0
DP 5.752427 10.0
DP 5.779308 5.0
DP 5.806188 22.0
DP 5.833069 2.0
DP 5.859949 16.0
DP 5.886830 12.0
DP 5.913710 8.0
DP 5.940591 10.0
DP 5.967471 5.0
DP 5.994352 7.0
DP 6.021232 12.0
DP 6.048113 1.0
DP 6.074993 17.0
DP 6.101873 10.0
DP 6.128754 6.0
DP 6.155635 11.0
DP 6.182515 9.0
DP 6.209396 11.0
DP 6.236276 1.0
DP 6.263157 11.0
DP 6.290037 4.0
DP 6.316918 0.0
DP 6.343798 7.0
DP 6.370679 0.0
DP 6.397559 10.0
DP 6.424440 9.0
DP 6.451320 21.0
DP 6.478201 8.0
DP 6.505081 1.0
DP 6.531962 10.0
DP 6.558842 7.0
DP 6.585723 0.0
DP 6.612603 3.0
DP 6.639484 10.0
DP 6.666364 7.0
DP 6.693245 0.0
DP 6.720125 2.0
DP 6.747006 11.0
DP 6.773886 6.0
DP 6.800766 17.0
DP 6.827647 0.0
DP 6.854528 19.0
DP 6.881408 6.0
DP 6.908289 9.0
DP 6.935169 4.0
DP 6.962050 6.0
DP 6.988930 0.0
DP 7.015811 0.0
DP 7.042691 3.0
DP 7.069572 16.0
DP 7.096452 0.0
DP 7.123333 9.0
DP 7.150213 5.0
DP 7.177094 8.0
DP 7.203974 9.0
DP 7.230855 5.0
DP 7.257735 0.0
DP 7.284616 5.0
DP 7.311496 12.0
DP 7.338377 0.0
DP 7.365257 0.0
DP 7.392138 2.0
DP 7.419018 0.0
DP 7.445899 9.0
DP 7.472779 11.0
DP 7.499660 3.0
DP 7.526540 0.0
DP 7.553421 3.0
DP 7.580301 2.0
DP 7.607182 6.0
DP 7.634062 0.0
DP 7.660943 0.0
DP 7.687823 0.0
DP 7.714704 9.0
DP 7.741584 0.0
DP 7.768465 0.0
DP 7.795345 0.0
DP 7.822226 0.0
DP 7.849106 6.0
DP 7.875987 7.0
DP 7.902867 15.0
DP 7.929748 3.0
DP 7.956628 0.0
DP 7.983509 3.0
DP 8.010389 0.0
DP 8.037270 5.0
DP 8.064150 8.0
DP 8.091031 0.0
DP 8.117911 3.0
DP 8.144792 0.0
DP 8.171672 2.0
DP 8.198553 0.0
EN
